AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202504,3147105,PARÁ DE MINAS,31,MINAS GERAIS,SE,SUDESTE,415246428.7,1753191,311652389.22,149520,425502086.35,1033115,267741905.82,476838,59090,6638,58321,6028
202603,5220454,SENADOR CANEDO,52,GOIÁS,CO,CENTRO-OESTE,456733519.94,2770254,512278247.52,248575,476213929.05,1544723,525210162.1,686041,97079,8761,96102,8261
202602,3507456,BOREBI,35,SÃO PAULO,SE,SUDESTE,8601548.02,62004,6360876.43,4263,8014748.54,30251,3666738.24,9768,1754,161,1737,142
202501,2701605,CANAPI,27,ALAGOAS,NE,NORDESTE,33919948.37,231093,3897686.06,3541,33737744.66,165261,5180136.21,22693,8209,114,7933,120
202508,4114351,MANFRINÓPOLIS,41,PARANÁ,SU,SUL,10017566.92,40638,2794389.16,2816,8548883.62,19452,5259688.53,15265,1332,113,1261,108
202601,2208601,PRATA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,7236486.75,73632,709771.73,1681,6489072.61,43679,864003.32,7036,1927,64,1851,60
202504,3302908,MIGUEL PEREIRA,33,RIO DE JANEIRO,SE,SUDESTE,97525056.59,567528,59259187.99,41491,96053688.49,336331,59319096.87,143302,18500,1367,18214,1309
202509,3104809,AUGUSTO DE LIMA,31,MINAS GERAIS,SE,SUDESTE,12280979.71,77565,4059143.72,5192,11567366.76,45078,3586706.06,18925,2462,149,2449,145
202512,2905008,CACULÉ,29,BAHIA,NE,NORDESTE,75707480.35,466322,94434547.13,42236,73859450.27,262085,77301302.72,240706,12041,1129,11890,1013
202509,3169109,TOLEDO,31,MINAS GERAIS,SE,SUDESTE,26548726.7,101359,11891657.59,10740,27920313.11,60919,12807370.69,29943,3687,377,3571,358
202505,3542305,REDENÇÃO DA SERRA,35,SÃO PAULO,SE,SUDESTE,8974076.13,62315,3934743.86,3680,9427120.61,41606,3689135.51,7219,2170,130,2115,120
202510,1716653,PEQUIZEIRO,17,TOCANTINS,NO,NORTE,21114334.54,99117,4661272.56,5371,18973791.93,59715,5516253.55,13605,2923,127,2813,109
202510,1707405,ESPERANTINA,17,TOCANTINS,NO,NORTE,24843139.52,187573,3390348.28,8437,23826196.35,111084,2796740.53,23183,4981,139,4895,128
202601,3132404,ITAJUBÁ,31,MINAS GERAIS,SE,SUDESTE,394540749.25,1880754,343335718.93,179741,386294058.59,1068576,329505918.42,474022,63230,6534,61658,6189
202602,2704708,MARECHAL DEODORO,27,ALAGOAS,NE,NORDESTE,230515742.02,1588878,224241695.72,99457,221443342.02,996515,153286469.73,330570,38156,2366,37591,2175
202509,2914000,IPIRÁ,29,BAHIA,NE,NORDESTE,192234904.0,1107554,52912482.24,39762,192488098.94,750901,47854723.3,129769,30998,1395,31168,1274
202504,3506706,BOA ESPERANÇA DO SUL,35,SÃO PAULO,SE,SUDESTE,40686113.21,275078,23674148.06,16469,41497537.37,146494,22216388.07,52890,8208,503,8057,487
202512,2404200,GOIANINHA,24,RIO GRANDE DO NORTE,NE,NORDESTE,112394644.07,903745,92659103.95,46731,107444023.64,589702,108484473.54,186991,19180,852,18962,804
202508,2915908,ITANAGRA,29,BAHIA,NE,NORDESTE,21427083.21,207980,4181861.06,4492,20858066.34,125860,3252745.28,11939,4367,160,4285,158
202510,1502608,COLARES,15,PARÁ,NO,NORTE,31288151.54,376989,2570906.87,7232,29363357.72,240697,3010127.09,34564,7465,104,7165,98
202504,2917904,JANDAÍRA,29,BAHIA,NE,NORDESTE,25977439.26,195136,9853792.6,5800,23631013.72,117357,9837762.55,13296,5206,177,5254,164
202512,3201704,CONCEIÇÃO DO CASTELO,32,ESPÍRITO SANTO,SE,SUDESTE,48066132.25,255559,25647347.04,13996,44279145.31,131360,32982701.01,62204,7627,602,7433,572
202603,3138302,LEANDRO FERREIRA,31,MINAS GERAIS,SE,SUDESTE,11048161.26,37230,1954948.6,1245,10915616.62,26684,1578705.76,3652,1956,110,1868,104
202502,2204154,FRANCISCO MACEDO,22,PIAUÍ,NE,NORDESTE,7149654.29,41663,725566.81,692,6424745.61,27825,921078.37,4309,1421,43,1387,39
202509,2925105,POÇÕES,29,BAHIA,NE,NORDESTE,126470187.34,906215,40857450.23,44386,123592331.23,589303,45320739.92,156282,25418,1359,25410,1265
202603,3530607,MOGI DAS CRUZES,35,SÃO PAULO,SE,SUDESTE,1400990458.62,7431429,1189916296.78,732006,1434852591.97,3994668,1304774684.58,1683894,323356,30225,310016,28421
202603,4302402,BOM RETIRO DO SUL,43,RIO GRANDE DO SUL,SU,SUL,23717191.19,139678,18232735.42,9152,21932769.18,68281,22467117.03,35550,7802,643,7008,653
202602,5105903,NOBRES,51,MATO GROSSO,CO,CENTRO-OESTE,75617663.78,436370,62887552.88,44719,79144450.79,224621,58250635.28,92257,11601,1085,11262,1035
202505,4318200,SÃO FRANCISCO DE PAULA,43,RIO GRANDE DO SUL,SU,SUL,80280193.18,391146,63024463.41,33112,76275386.06,200620,63670695.95,90399,12953,1174,12702,1127
202509,3512803,COSMÓPOLIS,35,SÃO PAULO,SE,SUDESTE,266432838.43,1525302,371592135.85,102257,265207145.57,851245,382994287.35,245404,42468,2923,41826,2771
202601,3105509,BARÃO DE MONTE ALTO,31,MINAS GERAIS,SE,SUDESTE,12548774.23,114580,10150898.64,2282,12348614.32,56404,2557799.39,9813,2868,127,2763,115
202510,4316477,SALVADOR DAS MISSÕES,43,RIO GRANDE DO SUL,SU,SUL,8507134.95,20018,10170129.94,2807,5812505.51,9163,9365112.75,5765,1345,157,1173,164
202512,3203809,MUQUI,32,ESPÍRITO SANTO,SE,SUDESTE,54100694.18,319481,23790229.97,20360,51818246.66,171731,18571478.94,72362,8253,525,8160,522
202504,4311122,JAQUIRANA,43,RIO GRANDE DO SUL,SU,SUL,8648034.31,45533,8225368.21,3266,8358998.3,22567,7337214.77,10639,1994,169,1866,164
202601,3155306,RIO MANSO,31,MINAS GERAIS,SE,SUDESTE,13551290.14,64377,5411666.08,6165,13221048.21,34553,7529769.91,24036,2664,277,2526,280
202508,3155900,RIO PRETO,31,MINAS GERAIS,SE,SUDESTE,12046262.43,71762,2802757.98,3836,12293746.96,43897,3105198.6,11278,2837,163,2698,154
202504,1303205,NOVO AIRÃO,13,AMAZONAS,NO,NORTE,39728578.14,420432,12020996.79,17568,36269544.41,271424,11664660.92,63777,8590,354,8425,339
202603,4112504,JARDIM ALEGRE,41,PARANÁ,SU,SUL,25915715.84,122378,29970484.81,13840,26977733.86,59127,22471323.57,26848,6549,585,6265,549
202504,3137908,LAMIM,31,MINAS GERAIS,SE,SUDESTE,8000007.09,43555,2742850.83,1712,7487925.26,23199,2310526.73,7287,1728,97,1653,96
202603,2409100,PASSA E FICA,24,RIO GRANDE DO NORTE,NE,NORDESTE,17048238.87,112477,9543304.79,8223,16180008.15,72133,10416066.93,30523,5640,309,5373,288
202601,2927309,SALINAS DA MARGARIDA,29,BAHIA,NE,NORDESTE,52134203.47,458079,7808516.04,12824,49873101.5,328662,5793253.92,50349,10614,291,10578,281
202502,2410603,RAFAEL GODEIRO,24,RIO GRANDE DO NORTE,NE,NORDESTE,6601150.02,48741,1066020.57,1461,5908048.09,35322,418709.25,2643,1536,51,1460,44
202509,3104403,ARGIRITA,31,MINAS GERAIS,SE,SUDESTE,5967361.41,44039,7670228.32,1626,5949018.4,24691,3939464.39,5888,1451,91,1391,85
202501,4307302,ERVAL SECO,43,RIO GRANDE DO SUL,SU,SUL,13677849.01,71216,4849367.92,3294,12019099.74,34952,5598846.96,14147,3250,228,2988,232
202504,5103452,DENISE,51,MATO GROSSO,CO,CENTRO-OESTE,31141365.88,161842,8834272.73,6320,29065273.24,81820,9012064.73,21692,5018,235,4841,216
202501,4113205,LAPA,41,PARANÁ,SU,SUL,143032215.47,803495,573430496.35,67607,149770041.31,413286,659347489.03,155708,27049,2052,26377,1992
202504,3536257,PARISI,35,SÃO PAULO,SE,SUDESTE,9159050.16,42420,7957812.98,2613,9591493.73,23336,4648914.3,7881,1421,98,1399,92
202511,1100049,CACOAL,11,RONDÔNIA,NO,NORTE,534514919.38,2122445,353511222.02,217005,530937636.07,1173530,362284682.24,617199,62791,5826,61268,5610
202510,1718451,PUGMIL,17,TOCANTINS,NO,NORTE,9743357.84,63443,3558221.52,3367,9873853.46,37417,5172040.42,11167,1462,71,1445,66
202503,4309209,GRAVATAÍ,43,RIO GRANDE DO SUL,SU,SUL,1156807934.16,6974635,1205592581.46,568432,1155989690.42,4000229,1006510940.64,1529005,187710,15305,184304,14561
202503,3140407,MARMELÓPOLIS,31,MINAS GERAIS,SE,SUDESTE,6279606.38,33002,1087462.44,1991,6725960.63,22550,1061368.79,5458,1544,102,1511,91
202502,3153608,PRUDENTE DE MORAIS,31,MINAS GERAIS,SE,SUDESTE,31552370.37,232487,44778728.49,13807,31078391.73,134460,22560806.27,23560,6749,480,6750,433
202510,2605103,CUSTÓDIA,26,PERNAMBUCO,NE,NORDESTE,113393613.04,693345,65970584.59,33859,108514146.88,425471,68729916.18,141355,19149,843,19119,769
202511,4200754,ALTO BELA VISTA,42,SANTA CATARINA,SU,SUL,4651634.39,16263,3147147.81,1798,4346220.06,8576,3636865.73,4153,852,101,734,103
202511,3166006,SENHORA DE OLIVEIRA,31,MINAS GERAIS,SE,SUDESTE,12912012.22,60552,6249850.98,3781,12484298.07,41026,5746821.77,14005,2597,162,2481,151
202502,3556453,VARGEM GRANDE PAULISTA,35,SÃO PAULO,SE,SUDESTE,246608305.48,1126220,248160354.53,117430,264281247.82,674094,266016536.76,226307,39480,3837,38966,3614
202508,2802106,ESTÂNCIA,28,SERGIPE,NE,NORDESTE,266889875.15,1984405,199390340.28,82755,252053400.67,1214398,183136813.58,407518,44247,1883,44473,1792
202511,3132701,ITAMBACURI,31,MINAS GERAIS,SE,SUDESTE,72877489.89,391392,23660989.89,13983,72401198.78,221268,21536155.48,66429,12108,569,11978,540
202506,1506583,SANTA MARIA DAS BARREIRAS,15,PARÁ,NO,NORTE,59169199.64,249627,31877211.64,21172,55932145.42,137779,29580024.25,89041,6348,510,6184,475
202510,4320453,SÉRIO,43,RIO GRANDE DO SUL,SU,SUL,4035945.82,15363,2081180.67,1092,3600551.09,6603,1155446.52,2219,808,76,713,77
202512,4317400,SANTIAGO,43,RIO GRANDE DO SUL,SU,SUL,281854440.22,1042201,226895596.53,87900,255644667.14,557891,268398600.76,295075,31575,2770,30578,2721
202602,3525904,JUNDIAÍ,35,SÃO PAULO,SE,SUDESTE,2618245152.04,9142349,3606965671.46,1078613,2679923264.26,4936239,3912697565.85,2594559,345586,42387,330414,39710
202506,2608701,LAGOA DOS GATOS,26,PERNAMBUCO,NE,NORDESTE,35830930.48,218558,3491219.98,3834,33967359.27,158668,3327842.88,19782,6831,155,6579,134
202512,5218300,POSSE,52,GOIÁS,CO,CENTRO-OESTE,248204007.5,1112980,113726777.85,91261,244604548.29,624764,108704635.32,290021,25477,2174,25279,2047
202602,4322327,TURUÇU,43,RIO GRANDE DO SUL,SU,SUL,6716651.32,40374,4556714.79,2682,5874615.42,19797,5137135.56,6439,1641,122,1466,116
202509,2931806,TREMEDAL,29,BAHIA,NE,NORDESTE,30177963.08,208058,7529605.83,6637,28878059.83,127431,7663483.91,35326,7221,227,7035,211
202504,3556008,URUPÊS,35,SÃO PAULO,SE,SUDESTE,50445688.6,227679,85392364.62,27949,57891391.92,124464,63765050.59,58492,7813,874,7716,806
202505,5004700,IVINHEMA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,129917206.11,526941,64937739.23,47009,132658766.97,285509,65104182.65,136590,16320,1273,16015,1240
202502,2303501,CASCAVEL,23,CEARÁ,NE,NORDESTE,199749034.8,1474203,48274862.51,62682,194265383.94,1000790,64564280.05,215022,39941,1720,38954,1561
202505,3526001,JUNQUEIRÓPOLIS,35,SÃO PAULO,SE,SUDESTE,65169536.77,367089,145625915.98,31124,65066087.27,193964,62234174.89,78152,11563,946,11430,888
202504,1709500,GURUPI,17,TOCANTINS,NO,NORTE,585397322.49,2343931,498004578.3,205621,605020959.22,1372366,523695891.73,547517,61425,5339,62019,5097
202603,4207858,IRATI,42,SANTA CATARINA,SU,SUL,3590399.0,14863,3936411.5,1220,4777301.59,6079,1731913.11,2953,995,87,855,96
202602,2929800,SAÚDE,29,BAHIA,NE,NORDESTE,24109931.8,198656,6450378.36,8268,22975273.4,113431,6275108.28,24930,5895,209,5768,203
202505,2923209,OLIVEIRA DOS BREJINHOS,29,BAHIA,NE,NORDESTE,51896364.48,350901,13275287.27,17165,50029915.0,209080,14416730.92,55429,10060,425,9815,424
202505,5100409,ALTO GARÇAS,51,MATO GROSSO,CO,CENTRO-OESTE,63510516.71,246175,27710361.76,23241,72275552.71,130112,28499404.48,65045,7370,552,7155,518
202602,4306932,ENTRE-IJUÍS,43,RIO GRANDE DO SUL,SU,SUL,29102290.3,126740,27240556.47,9476,28349793.68,63490,33427072.75,29070,5089,452,4780,428
202508,3119500,CORONEL MURTA,31,MINAS GERAIS,SE,SUDESTE,29543535.43,189500,4640020.44,4044,27663511.38,104729,4483740.57,16638,4524,166,4453,158
202512,3516705,GARÇA,35,SÃO PAULO,SE,SUDESTE,209829885.03,1058629,234800123.57,102731,214103736.09,563641,221007317.34,267320,28509,2813,27982,2684
202602,3168606,TEÓFILO OTONI,31,MINAS GERAIS,SE,SUDESTE,591032999.69,3075480,460717461.95,211710,579187634.35,1798247,434889376.0,1054487,92731,6927,92104,6418
202512,3554508,TIETÊ,35,SÃO PAULO,SE,SUDESTE,221644490.06,972343,399632224.92,93928,235127447.41,529844,330897996.82,209272,26771,2780,26553,2738
202505,2505501,VISTA SERRANA,25,PARAÍBA,NE,NORDESTE,22645286.46,96674,1231731.34,1110,21386663.17,91408,1169941.66,5359,2177,58,2105,56
202602,5008008,TERENOS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,51079377.45,328751,42408862.93,21969,48471220.19,170682,71865292.88,59158,8918,622,8611,591
202511,3105400,BARÃO DE COCAIS,31,MINAS GERAIS,SE,SUDESTE,134273046.07,765588,91201174.94,47826,122066599.01,398076,72138134.1,169563,20975,1568,20352,1465
202603,5205109,CATALÃO,52,GOIÁS,CO,CENTRO-OESTE,425149684.08,1569960,329188697.46,201500,418004906.36,893979,318419369.26,497453,70875,7719,68829,7220
202509,4308805,GENERAL CÂMARA,43,RIO GRANDE DO SUL,SU,SUL,18300415.78,135163,6747617.05,6178,16448525.61,65743,6131495.22,18939,4309,274,4077,265
202508,2516805,TRIUNFO,25,PARAÍBA,NE,NORDESTE,31710471.08,194326,2920159.44,3915,28249988.65,122612,2711697.15,20627,5313,147,5096,129
202602,2110005,SANTA LUZIA,21,MARANHÃO,NE,NORDESTE,236090800.26,1598207,48919258.24,51254,222968238.02,959417,48760203.55,205174,41690,883,39921,852
202508,3145877,ORIZÂNIA,31,MINAS GERAIS,SE,SUDESTE,26968104.7,111077,9005936.84,5497,29045918.41,59305,7122480.69,18217,3790,184,3664,175
202510,3541208,PRESIDENTE BERNARDES,35,SÃO PAULO,SE,SUDESTE,67229326.43,254462,86475599.56,23908,67723535.52,133598,53445523.58,65816,7719,681,7426,652
202601,3122504,DOM CAVATI,31,MINAS GERAIS,SE,SUDESTE,22719301.71,98914,6868571.82,6595,21809283.32,60249,7639867.24,22577,3352,282,3302,263
202510,4312427,MORMAÇO,43,RIO GRANDE DO SUL,SU,SUL,6590076.69,25817,3756182.35,1995,5409493.12,11875,3190296.2,4677,1288,109,1070,106
202601,3129707,IBIRACI,31,MINAS GERAIS,SE,SUDESTE,65179004.95,233684,37433189.26,14549,56089695.79,117174,55077028.81,48133,6729,358,6449,346
202511,2905404,CAIRU,29,BAHIA,NE,NORDESTE,78083267.99,595229,49742652.69,63640,76788885.3,397376,37736619.33,176456,10887,1234,10738,1142
202511,1508357,VITÓRIA DO XINGU,15,PARÁ,NO,NORTE,54771472.87,415488,21939537.26,14673,50370215.36,249101,12506788.14,65257,9560,279,9196,257
202505,3162575,SÃO JOÃO DO MANTENINHA,31,MINAS GERAIS,SE,SUDESTE,20315167.81,84005,9444996.9,6003,24535354.43,50561,9030035.7,18950,3023,275,3025,262
202511,3154903,RIO CASCA,31,MINAS GERAIS,SE,SUDESTE,52149491.95,280924,11832336.71,13090,46057243.11,145925,13340909.58,39705,7597,595,7503,533
202502,5106224,NOVA MUTUM,51,MATO GROSSO,CO,CENTRO-OESTE,301781179.69,962629,363708603.18,144080,316324226.18,519222,354157744.8,367612,33638,4923,32878,4612
202602,2703106,IGACI,27,ALAGOAS,NE,NORDESTE,55044418.29,359409,5824439.21,5661,53945589.89,226189,5509011.64,25036,12318,225,12058,196
202506,2107506,PAÇO DO LUMIAR,21,MARANHÃO,NE,NORDESTE,535168775.98,4207362,167473542.7,164928,511316057.92,2908226,133370287.04,517109,84654,3230,83606,3036
202504,1200401,RIO BRANCO,12,ACRE,NO,NORTE,2019775040.0,13780767,1022701746.79,737308,1999938335.92,8284387,964340454.69,2432939,281104,13848,276492,13075
202511,4112751,JESUÍTAS,41,PARANÁ,SU,SUL,32051823.23,142454,17811773.45,14558,28539443.23,69645,17424170.95,39920,5093,425,4741,413
202507,4216206,SÃO FRANCISCO DO SUL,42,SANTA CATARINA,SU,SUL,247767721.59,1211310,752520992.76,128479,248066666.06,634044,878085046.22,299854,35911,4109,35080,3963
202508,2926301,RIACHÃO DO JACUÍPE,29,BAHIA,NE,NORDESTE,124823877.41,760040,65739125.3,40328,124221899.5,494013,57337978.08,137709,19145,1134,19219,1052
202511,1714203,NATIVIDADE,17,TOCANTINS,NO,NORTE,43418435.92,246690,26146380.49,17877,42444574.65,133698,22138695.17,57569,5849,388,5770,374
202504,4306551,DOM PEDRO DE ALCÂNTARA,43,RIO GRANDE DO SUL,SU,SUL,7452809.34,27747,9231926.08,2630,7465214.11,17050,10174950.98,8987,1260,113,1212,109
202601,3135209,JANUÁRIA,31,MINAS GERAIS,SE,SUDESTE,197917593.54,1448361,106013423.26,70979,187472772.14,834880,102467108.16,250387,40270,2039,39676,1934
202502,2409407,PAU DOS FERROS,24,RIO GRANDE DO NORTE,NE,NORDESTE,114083135.08,647402,49041905.32,34611,105938211.86,453601,64712582.21,214540,18931,1207,18370,1149
202510,3542008,QUINTANA,35,SÃO PAULO,SE,SUDESTE,34585768.41,142019,15672871.02,10009,35745894.19,69130,18444679.45,24439,4000,296,3904,281
202505,3108552,BRASILÂNDIA DE MINAS,31,MINAS GERAIS,SE,SUDESTE,67354545.09,354117,27619530.29,24048,65135197.97,202295,28862002.47,78474,9905,767,9764,723
202509,5100607,ALTO TAQUARI,51,MATO GROSSO,CO,CENTRO-OESTE,58271472.89,239089,43332215.58,25532,62404862.65,126996,44447291.32,62275,6754,552,6654,529
202511,3118007,CONGONHAS,31,MINAS GERAIS,SE,SUDESTE,250391221.54,1221741,938176278.24,123025,229536566.62,658569,941463027.9,254782,36967,2812,36096,2689
202603,4301008,ARROIO DO MEIO,43,RIO GRANDE DO SUL,SU,SUL,39142285.25,177725,79525158.22,19497,36119529.59,80384,87938472.59,48508,12687,1636,11078,1609
202504,3110707,CAMBUQUIRA,31,MINAS GERAIS,SE,SUDESTE,35861752.88,223813,9984704.57,12800,36493139.83,126271,11083989.12,40956,7082,542,7038,552
202506,2209609,SÃO FÉLIX DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,6984956.07,56120,547886.34,1729,6219746.81,37195,706060.51,5290,1579,43,1528,38
202507,3536802,PEDRA BELA,35,SÃO PAULO,SE,SUDESTE,23187235.54,81213,14283702.84,9564,25554466.62,45233,15106712.22,23277,3375,290,3280,280
202502,3103108,ANTÔNIO PRADO DE MINAS,31,MINAS GERAIS,SE,SUDESTE,3891418.63,21136,242222.74,561,3298989.55,14648,195462.14,1665,837,38,776,31
202507,1400704,UIRAMUTÃ,14,RORAIMA,NO,NORTE,9749359.11,78182,3573444.97,3814,8609894.33,39723,2626671.56,12391,2059,72,1969,66
202506,5200829,AMARALINA,52,GOIÁS,CO,CENTRO-OESTE,10401769.96,45438,1293570.58,1138,10206395.66,36027,1121423.45,4686,1346,61,1278,54
202602,3124708,ESTRELA DO INDAIÁ,31,MINAS GERAIS,SE,SUDESTE,7080408.95,33363,1646900.9,2583,6689884.16,17904,1488679.45,7133,1500,88,1404,88
202502,4101507,ARAPONGAS,41,PARANÁ,SU,SUL,488670256.02,2018793,741533865.29,300625,534233091.89,1146651,664567048.78,630271,74140,9201,73198,8738
202503,3514007,DOBRADA,35,SÃO PAULO,SE,SUDESTE,27151364.03,188425,9458242.41,8852,25562506.51,102025,8577011.37,24982,5673,314,5519,300
202601,4315156,PROGRESSO,43,RIO GRANDE DO SUL,SU,SUL,11361707.95,58154,4613152.01,2890,8614503.95,25841,4284405.2,8178,2493,178,2210,181
202603,1506195,RURÓPOLIS,15,PARÁ,NO,NORTE,66735732.0,363224,23380861.79,18814,66776555.14,196515,26601270.08,122891,15259,725,14307,693
202602,1301654,GUAJARÁ,13,AMAZONAS,NO,NORTE,24916506.3,238373,3631509.55,3458,21363868.43,141770,3355911.05,19654,7127,99,6754,102
202509,3116308,CIPOTÂNEA,31,MINAS GERAIS,SE,SUDESTE,13503824.6,58220,2416847.7,1631,12486509.51,59028,2668135.94,4801,2225,88,2126,86
202508,3106309,BELO ORIENTE,31,MINAS GERAIS,SE,SUDESTE,100310520.59,539931,20958249.37,21574,89185672.27,279367,25106597.4,84404,14948,797,14907,752
202601,4123402,SANTA FÉ,41,PARANÁ,SU,SUL,44785719.86,198848,38295221.63,27633,44678669.16,113482,31002363.62,72681,6998,871,6791,825
202509,5103858,GAÚCHA DO NORTE,51,MATO GROSSO,CO,CENTRO-OESTE,78617073.69,137729,82887227.82,17473,68575449.08,66525,57959322.96,55024,4668,530,4444,513
202502,3550506,SÃO PEDRO DO TURVO,35,SÃO PAULO,SE,SUDESTE,19506134.51,108986,8598802.12,7092,17796745.04,55737,8682834.06,17648,4007,238,3824,228
202507,2209302,SANTA LUZ,22,PIAUÍ,NE,NORDESTE,14978266.92,121466,2310092.05,2766,13681919.38,71690,3271539.05,13905,3220,82,3141,78
202511,1500701,ANAJÁS,15,PARÁ,NO,NORTE,70558925.65,474455,21949704.75,12324,65214821.52,298535,20476095.05,36777,12928,257,12274,246
202512,3164902,SÃO SEBASTIÃO DO RIO VERDE,31,MINAS GERAIS,SE,SUDESTE,7444343.02,33571,2035727.03,2431,6987766.74,18856,2677590.29,7827,1201,101,1153,102
202501,4316105,RONDA ALTA,43,RIO GRANDE DO SUL,SU,SUL,21626524.02,99695,14996634.08,9538,20918010.94,49600,18248463.21,24341,4687,544,4380,527
202601,3121258,DELTA,31,MINAS GERAIS,SE,SUDESTE,37340509.1,253144,29170868.7,15144,33839486.66,134835,40966284.13,45510,6331,367,6267,360
202603,3517802,GUARAÇAÍ,35,SÃO PAULO,SE,SUDESTE,21285401.24,82539,7649355.7,5095,21996160.68,44431,10675943.26,17872,4419,286,4116,286
202510,3136579,JOSENÓPOLIS,31,MINAS GERAIS,SE,SUDESTE,11657740.29,84850,1966254.9,1624,11428310.92,48702,1158403.19,7291,2135,65,2138,62
202501,5213772,MONTIVIDIU DO NORTE,52,GOIÁS,CO,CENTRO-OESTE,12547137.77,51756,3375032.63,2246,11953693.08,30321,2263291.5,8967,2100,93,2066,83
202504,4304671,CAPIVARI DO SUL,43,RIO GRANDE DO SUL,SU,SUL,25454536.42,84793,16959612.89,8652,24970498.54,41316,20664017.05,22870,2767,328,2630,317
202508,2606804,IGARASSU,26,PERNAMBUCO,NE,NORDESTE,394452727.85,3434637,308329359.27,165554,379081113.04,2256006,247425634.58,512030,70958,3206,70381,2994
202501,1504000,LIMOEIRO DO AJURU,15,PARÁ,NO,NORTE,75174168.55,413165,10015222.11,8669,64836184.01,273852,7132472.88,19520,12690,137,11804,143
202511,3147956,PATIS,31,MINAS GERAIS,SE,SUDESTE,13077242.24,97151,1636248.52,1582,12358597.15,56220,1970472.46,6237,2594,72,2522,62
202602,4312450,MORRO REDONDO,43,RIO GRANDE DO SUL,SU,SUL,11070719.39,61426,7109518.25,4306,10662432.67,29468,6771327.92,14110,3064,251,2863,253
202511,3540101,PONGAÍ,35,SÃO PAULO,SE,SUDESTE,20380510.61,62847,6890846.54,4583,16691343.56,35092,9453353.25,15126,2042,150,1970,154
202501,3130705,INDIANÓPOLIS,31,MINAS GERAIS,SE,SUDESTE,22028998.16,89762,7061059.63,4913,24035302.18,46567,6153656.04,15986,3242,188,3150,183
202510,2105427,ITINGA DO MARANHÃO,21,MARANHÃO,NE,NORDESTE,107333762.23,752024,35604618.78,34150,104706448.68,476177,38924515.04,144699,15398,546,15037,509
202501,3203700,MUNIZ FREIRE,32,ESPÍRITO SANTO,SE,SUDESTE,39246064.72,241811,13566359.83,13443,35329038.4,119790,13646402.73,51812,9140,582,8756,550
202506,4115739,MATO RICO,41,PARANÁ,SU,SUL,8554514.65,42641,1786201.13,2059,8445624.76,21021,1132325.77,4628,1777,93,1707,83
202502,2203859,FLORESTA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,5533714.31,34388,487585.4,654,5137013.53,19602,421317.61,1573,1045,23,1045,22
202507,3514205,DOLCINÓPOLIS,35,SÃO PAULO,SE,SUDESTE,20059279.22,43984,6390729.04,2218,17268374.35,26372,2365396.44,7150,1352,76,1305,76
202601,3203502,MONTANHA,32,ESPÍRITO SANTO,SE,SUDESTE,108755895.03,521832,96227678.41,28964,105397067.08,275019,80715510.77,106676,12353,858,12308,822
202501,4118204,PARANAGUÁ,41,PARANÁ,SU,SUL,585854464.23,4056601,705905219.75,333855,583510163.16,2253975,737868949.18,789473,104312,7375,103201,7013
202501,1702109,ARAGUAÍNA,17,TOCANTINS,NO,NORTE,1033866671.39,5259220,801750875.33,434227,1037108471.28,3082467,736373106.14,1271469,126820,10006,126797,9578
202507,2106508,MATINHA,21,MARANHÃO,NE,NORDESTE,58983356.87,466406,9146780.44,11950,53808331.99,298103,8301983.62,47299,12222,212,11906,186
202506,1100940,CUJUBIM,11,RONDÔNIA,NO,NORTE,78681536.91,351059,20495972.68,18790,85249324.79,189509,22856141.59,69404,9579,544,9632,530
202512,4116406,NOSSA SENHORA DAS GRAÇAS,41,PARANÁ,SU,SUL,16427721.27,82234,58778789.37,13325,15081921.16,42298,59643616.24,233820,2367,201,2302,183
202511,4300455,ALEGRIA,43,RIO GRANDE DO SUL,SU,SUL,7564756.14,37383,2123928.3,2467,7470964.51,17429,2576289.84,6704,1654,140,1489,133
202501,2406809,LAJES PINTADAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,10109550.04,88467,1412232.41,1462,9212676.71,57728,1009210.11,5650,2863,85,2848,79
202510,4305603,COLORADO,43,RIO GRANDE DO SUL,SU,SUL,11578141.16,38161,6296698.82,2128,9052832.37,17463,14806938.26,3675,1732,143,1470,138
202505,5007901,SIDROLÂNDIA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,240916960.75,1136992,219878908.07,101954,244327112.7,613378,186782832.54,273900,28944,2150,28531,2047
202603,3200359,ALTO RIO NOVO,32,ESPÍRITO SANTO,SE,SUDESTE,20201301.93,88431,6828119.37,4569,19221130.74,49297,6968298.44,16901,4420,239,4146,239
202503,2926202,RIACHÃO DAS NEVES,29,BAHIA,NE,NORDESTE,48268718.12,395772,12456504.9,10911,46724950.86,235809,13009421.71,37176,10808,274,10837,264
