AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202601,4105805.0,COLOMBO,41.0,PARANÁ,SU,SUL,1067444522.59,7045995,991883549.03,605038,1087398684.58,3662096,968916951.32,1405646,178147,16412,175868,15767
202502,1300029.0,ALVARÃES,13.0,AMAZONAS,NO,NORTE,17697688.06,150357,4734293.31,2277,16721299.19,99156,2788994.38,5708,5549,97,5434,96
202505,4322301.0,TUPARENDI,43.0,RIO GRANDE DO SUL,SU,SUL,22386577.57,81062,13189763.22,6983,19432043.76,39990,14146483.34,18921,4045,433,3779,438
202506,2603454.0,CAMARAGIBE,26.0,PERNAMBUCO,NE,NORDESTE,616097156.08,4882481,180228530.04,186405,604266961.87,3338898,155923869.6,601913,109739,4569,109395,4302
202501,4102505.0,BARBOSA FERRAZ,41.0,PARANÁ,SU,SUL,28769458.46,149094,10553612.98,10892,28541867.14,82151,10033401.44,26751,5875,407,5789,377
202509,3158300.0,SANTANA DA VARGEM,31.0,MINAS GERAIS,SE,SUDESTE,28234411.74,107093,21527205.62,8556,28678692.74,57116,26257222.3,27213,4140,328,3954,300
202502,3125507.0,SÃO GONÇALO DO RIO PRETO,31.0,MINAS GERAIS,SE,SUDESTE,7338346.7,49429,1876543.79,2621,8216137.25,27109,2075379.6,8007,1804,122,1805,115
202601,4107306.0,DOUTOR CAMARGO,41.0,PARANÁ,SU,SUL,26445587.78,120654,17995601.09,11666,25381072.16,62976,16328533.73,26106,3690,339,3587,322
202602,2313203.0,TAMBORIL,23.0,CEARÁ,NE,NORDESTE,61535310.71,443682,9341166.75,14484,57926982.42,280005,10383446.89,56066,13993,379,13808,351
202603,4203204.0,CAMBORIÚ,42.0,SANTA CATARINA,SU,SUL,353476527.87,1549280,245422924.52,169633,386233545.73,876326,256334998.74,378295,70471,9715,68745,9041
202502,1101435.0,NOVA UNIÃO,11.0,RONDÔNIA,NO,NORTE,26360578.93,81760,4923795.62,5352,28630036.18,43712,4532843.11,17306,3679,154,3484,153
202510,3300456.0,BELFORD ROXO,33.0,RIO DE JANEIRO,SE,SUDESTE,1809159604.59,16439411,412404609.56,499415,1766037910.68,10417206,389930626.54,1701982,330597,12600,328710,12054
202510,2609154.0,MANARI,26.0,PERNAMBUCO,NE,NORDESTE,29655019.56,210062,4103478.55,4020,26467198.45,123408,3836224.44,22685,7483,118,7095,112
202510,4115507.0,MARUMBI,41.0,PARANÁ,SU,SUL,13966878.58,78371,7008374.85,6674,14002550.21,42409,6261961.87,15582,2571,222,2453,216
202511,3536208.0,PARIQUERA-AÇU,35.0,SÃO PAULO,SE,SUDESTE,71492820.82,470715,63443240.79,31144,73316121.01,250042,67172636.77,132524,12811,846,12572,808
202502,3101003.0,ÁGUAS VERMELHAS,31.0,MINAS GERAIS,SE,SUDESTE,32049608.92,197891,9110981.18,7863,31786972.9,119717,10706158.39,18523,6519,193,6382,168
202502,2604700.0,CORRENTES,26.0,PERNAMBUCO,NE,NORDESTE,34865173.29,195528,4857342.98,3341,35870505.76,130395,5603492.06,15098,7070,113,6879,106
202508,2500577.0,ALGODÃO DE JANDAÍRA,25.0,PARAÍBA,NE,NORDESTE,6419879.02,60633,1231483.38,1631,5848788.62,34996,807328.36,4726,1507,50,1482,41
202510,3500808.0,ALFREDO MARCONDES,35.0,SÃO PAULO,SE,SUDESTE,16265039.61,81534,21410629.48,13154,17325193.04,42277,21794432.49,17376,2537,173,2398,163
202508,2203503.0,ELESBÃO VELOSO,22.0,PIAUÍ,NE,NORDESTE,32981221.97,306248,7021208.56,12326,31307504.25,177617,8205054.41,44283,7417,214,7223,191
202506,2907608.0,CENTRAL,29.0,BAHIA,NE,NORDESTE,39404158.41,316494,6326874.36,9129,37143193.29,192754,4500671.07,22255,9449,213,9128,180
202603,3518107.0,GUARANTÃ,35.0,SÃO PAULO,SE,SUDESTE,13576742.79,92373,4935415.67,4425,12962025.46,45638,4894402.02,16020,4122,249,3869,236
202501,5206305.0,CRISTIANÓPOLIS,52.0,GOIÁS,CO,CENTRO-OESTE,14084202.6,57644,6722967.7,6396,11515756.09,35196,5255633.24,18299,2006,150,1989,141
202501,3119104.0,CORINTO,31.0,MINAS GERAIS,SE,SUDESTE,66712311.58,458399,28728168.6,25896,66515505.52,266508,22238128.62,70172,13488,903,13547,845
202603,5107859.0,SÃO FÉLIX DO ARAGUAIA,51.0,MATO GROSSO,CO,CENTRO-OESTE,35731841.88,148039,14921593.56,14837,32990139.33,83212,9931280.27,39836,7240,663,6876,581
202507,1100189.0,PIMENTA BUENO,11.0,RONDÔNIA,NO,NORTE,241108276.31,859645,268055481.82,84565,197850992.97,453669,205171958.7,259642,25579,2225,24838,2093
202508,4314803.0,PORTÃO,43.0,RIO GRANDE DO SUL,SU,SUL,135605085.57,797822,163388389.06,94555,139877415.66,415926,160497135.77,203631,22434,2575,22148,2499
202501,2101103.0,AXIXÁ,21.0,MARANHÃO,NE,NORDESTE,25609010.85,230485,6290286.13,5491,22702823.8,150121,3783659.67,18735,6387,118,6257,111
202506,2921005.0,MATA DE SÃO JOÃO,29.0,BAHIA,NE,NORDESTE,175240013.54,1460463,116029741.32,86651,176721481.49,949796,109676373.45,315727,31916,2129,31850,1982
202512,3301009.0,CAMPOS DOS GOYTACAZES,33.0,RIO DE JANEIRO,SE,SUDESTE,2478698374.59,14991554,1300495890.91,860227,2427482716.06,9084166,1229964443.46,2715328,334416,21190,331469,19824
202507,2707107.0,PIRANHAS,27.0,ALAGOAS,NE,NORDESTE,79415952.84,553951,15547564.17,21194,76030819.77,349518,16022763.26,83129,14390,534,14240,488
202504,3539905.0,POLONI,35.0,SÃO PAULO,SE,SUDESTE,30789529.32,94461,49516309.19,8315,29078441.98,53801,42600579.46,15456,3130,254,2998,250
202501,3515194.0,ESPÍRITO SANTO DO TURVO,35.0,SÃO PAULO,SE,SUDESTE,13152593.55,95365,5786033.52,4046,12759188.77,46481,5278431.65,10728,2800,149,2754,129
202510,2201572.0,BELÉM DO PIAUÍ,22.0,PIAUÍ,NE,NORDESTE,7597651.61,51617,3636888.45,3488,6774922.55,35067,4058648.28,14267,1643,77,1601,65
202602,4320354.0,SENTINELA DO SUL,43.0,RIO GRANDE DO SUL,SU,SUL,9355398.96,61031,19497769.86,4294,9377343.62,30688,23600613.43,10662,2473,179,2365,167
202601,4118451.0,PATO BRAGADO,41.0,PARANÁ,SU,SUL,17705278.77,90642,10946582.28,10638,18451386.5,36027,10565981.42,27103,3351,472,2988,441
202511,5212303.0,LEOPOLDO DE BULHÕES,52.0,GOIÁS,CO,CENTRO-OESTE,42967919.87,148850,28046349.89,10086,40308916.82,82854,24177237.93,38771,4297,281,4270,259
202509,2208106.0,PIMENTEIRAS,22.0,PIAUÍ,NE,NORDESTE,25816587.06,189391,4251992.67,4934,23172777.37,112666,3437523.66,20488,5289,145,5143,133
202505,4320552.0,SERTÃO SANTANA,43.0,RIO GRANDE DO SUL,SU,SUL,17659811.99,77529,13512171.58,4840,18250531.7,38312,16008291.4,17185,3095,244,2963,239
202509,4120606.0,PRUDENTÓPOLIS,41.0,PARANÁ,SU,SUL,169070405.1,749386,159413078.13,69629,165334691.6,365153,159095039.52,175505,24831,2218,23902,2149
202506,5005681.0,MUNDO NOVO,50.0,MATO GROSSO DO SUL,CO,CENTRO-OESTE,83479017.49,378460,106565901.2,28620,81914251.61,214428,96559309.35,101380,11433,915,11276,870
202510,3130408.0,IJACI,31.0,MINAS GERAIS,SE,SUDESTE,22771868.47,155060,22808973.15,15047,23489285.59,81061,17044264.29,24798,4113,415,4054,368
202602,4205803.0,GARUVA,42.0,SANTA CATARINA,SU,SUL,68462232.91,389948,234435195.14,56154,71812197.12,199032,233628252.2,129659,12794,1629,12308,1580
202511,1400472.0,RORAINÓPOLIS,14.0,RORAIMA,NO,NORTE,119306717.13,794769,55808152.75,95331,116493220.1,459916,47798212.32,274876,17052,917,16800,882
202508,5106752.0,PONTES E LACERDA,51.0,MATO GROSSO,CO,CENTRO-OESTE,407950638.58,1334940,214861624.64,135801,441361476.63,712561,229539686.05,441491,35692,3533,35119,3357
202508,2924306.0,PIATÃ,29.0,BAHIA,NE,NORDESTE,49537630.51,296862,9455780.89,9298,47642398.93,160209,9295522.27,49279,9425,387,8985,370
202502,5204854.0,CAMPO LIMPO DE GOIÁS,52.0,GOIÁS,CO,CENTRO-OESTE,23503391.22,122397,13147413.1,12457,23647851.55,68281,12103899.9,38354,3774,361,3755,325
202512,2104909.0,GUIMARÃES,21.0,MARANHÃO,NE,NORDESTE,37236922.21,345977,6148903.08,5134,33699152.36,220400,4104367.05,23009,6791,116,6478,105
202504,3146404.0,PAINEIRAS,31.0,MINAS GERAIS,SE,SUDESTE,16805526.74,64008,3771985.07,2707,15015316.97,35025,4213617.76,13277,2458,168,2366,157
202510,1721208.0,TOCANTINÓPOLIS,17.0,TOCANTINS,NO,NORTE,85785873.62,621294,129679404.22,28987,79357774.75,353900,96868188.04,99156,14104,597,13940,565
202603,3533502.0,NOVO HORIZONTE,35.0,SÃO PAULO,SE,SUDESTE,123558118.3,474173,235726360.84,42636,117814293.53,245527,236310766.29,115826,23842,2239,22588,2107
202603,4215208.0,ROMELÂNDIA,42.0,SANTA CATARINA,SU,SUL,8481385.53,31447,1940262.44,1655,8900401.53,14545,2341691.98,4859,2265,151,2046,162
202511,3540606.0,PORTO FELIZ,35.0,SÃO PAULO,SE,SUDESTE,269746829.38,1356475,241778547.2,129365,274300521.89,714589,224298618.63,306826,37548,3400,36684,3240
202509,2208700.0,REDENÇÃO DO GURGUÉIA,22.0,PIAUÍ,NE,NORDESTE,24163831.94,200820,3271596.32,5208,22497074.46,119580,3206416.19,24844,5001,113,4917,103
202504,4209177.0,JUPIÁ,42.0,SANTA CATARINA,SU,SUL,7403056.11,25771,10613669.18,2890,7917233.83,11874,15331624.7,4746,1113,143,1056,139
202603,3551900.0,SEVERÍNIA,35.0,SÃO PAULO,SE,SUDESTE,37491784.36,234630,185099023.48,17120,36621329.57,112332,61715515.27,53070,9673,718,9214,654
202510,3145406.0,OLARIA,31.0,MINAS GERAIS,SE,SUDESTE,7375535.13,27126,5885464.68,1309,6881812.32,16167,3817142.73,4553,1028,62,994,62
202508,4210407.0,MARACAJÁ,42.0,SANTA CATARINA,SU,SUL,26802680.37,135654,34826872.74,13386,27385855.64,68315,43350641.91,45439,4684,497,4561,483
202510,2905701.0,CAMAÇARI,29.0,BAHIA,NE,NORDESTE,1534679193.32,10510894,1667860118.12,662088,1517509884.7,6782388,2035367834.88,1973539,214400,14315,213535,13608
202503,1712157.0,LAVANDEIRA,17.0,TOCANTINS,NO,NORTE,4320699.77,27125,226460.91,502,4640691.72,14665,238505.07,1836,830,23,814,21
202505,3168507.0,TEIXEIRAS,31.0,MINAS GERAIS,SE,SUDESTE,30395614.49,163771,9414337.1,11239,30370658.99,99668,8100569.87,26680,6116,486,6050,440
202603,1100148.0,NOVA BRASILÂNDIA D'OESTE,11.0,RONDÔNIA,NO,NORTE,51370822.06,200940,30614791.39,12651,59803036.19,96323,25320800.47,43323,10999,612,9956,581
202603,4323457.0,VILA NOVA DO SUL,43.0,RIO GRANDE DO SUL,SU,SUL,6595391.93,35436,2464089.98,2259,6041113.59,16542,1971505.24,7226,2208,154,2011,144
202511,3133204.0,ITANHOMI,31.0,MINAS GERAIS,SE,SUDESTE,43282626.97,173342,8447705.72,6592,49204636.12,100782,8818842.43,29756,6442,365,6360,354
202508,2504405.0,CONCEIÇÃO,25.0,PARAÍBA,NE,NORDESTE,46624193.14,342844,10163040.68,10048,44666898.37,220865,7685925.24,39924,9230,315,9073,308
202510,2902104.0,ARACI,29.0,BAHIA,NE,NORDESTE,143156496.01,1106260,42215671.26,43075,137554663.55,676035,34846248.79,126272,26672,1044,26805,971
202508,2506202.0,FREI MARTINHO,25.0,PARAÍBA,NE,NORDESTE,6311796.11,46252,1880216.1,2861,5590267.56,29632,911838.91,5813,1451,80,1440,70
202503,2613909.0,SERRA TALHADA,26.0,PERNAMBUCO,NE,NORDESTE,282098732.23,1922448,120028304.12,89684,268773995.22,1281495,134704270.75,422396,50081,2636,49167,2451
202510,4309951.0,IBIRAPUITÃ,43.0,RIO GRANDE DO SUL,SU,SUL,8250024.22,56115,2366104.77,3575,6715468.76,25976,2756723.91,8825,2073,167,1891,171
202507,2613008.0,SÃO BENTO DO UNA,26.0,PERNAMBUCO,NE,NORDESTE,144059534.13,757031,63894725.64,23538,145501718.87,490766,65783547.55,112498,23080,712,22347,658
202505,2509305.0,MATARACA,25.0,PARAÍBA,NE,NORDESTE,21845708.24,179019,5330823.95,4598,20287012.76,112090,5316749.09,19532,5019,168,4959,169
202505,3121407.0,DESTERRO DE ENTRE RIOS,31.0,MINAS GERAIS,SE,SUDESTE,14369827.54,56738,10864521.88,5421,14630350.66,32522,9980869.45,15674,2967,237,2900,233
202602,2706604.0,PAULO JACINTO,27.0,ALAGOAS,NE,NORDESTE,17929808.67,125783,2882884.93,4817,17330017.6,78131,2224049.09,13930,3884,100,3845,87
202603,4300802.0,ANTÔNIO PRADO,43.0,RIO GRANDE DO SUL,SU,SUL,32484881.33,94874,58963137.71,10432,36153883.69,46684,43307012.1,27306,7318,947,6413,935
202508,5101704.0,BARRA DO BUGRES,51.0,MATO GROSSO,CO,CENTRO-OESTE,157208050.67,803135,102883399.26,50694,169295064.72,430442,119373993.27,135289,21934,1431,21910,1346
202603,4100806.0,ALVORADA DO SUL,41.0,PARANÁ,SU,SUL,24536792.41,95711,12924457.3,10243,23267728.86,48947,13166338.33,23692,5006,520,4769,508
202511,2406106.0,JUCURUTU,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,50255834.41,372765,30286525.83,19009,48376765.46,230584,26200029.75,79508,9884,512,9575,462
202601,4124707.0,SÃO JERÔNIMO DA SERRA,41.0,PARANÁ,SU,SUL,29612321.01,181793,8681682.2,8945,29025013.47,93617,8340965.38,25217,6005,314,5737,291
202507,2107258.0,NOVA COLINAS,21.0,MARANHÃO,NE,NORDESTE,15504418.48,105875,2634069.42,1614,14754313.39,62684,3051270.84,9989,2938,50,2813,51
202601,3110301.0,CALDAS,31.0,MINAS GERAIS,SE,SUDESTE,38337037.55,156877,25887409.41,16188,37986174.51,88561,24569171.36,47289,6614,678,6561,644
202508,5205802.0,CORUMBÁ DE GOIÁS,52.0,GOIÁS,CO,CENTRO-OESTE,40745357.08,177600,30242959.0,13940,43204122.17,104040,22789290.64,41686,5082,376,5065,320
202508,2414159.0,TENENTE LAURENTINO CRUZ,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,19917672.98,133994,4855082.83,4321,17763117.51,82372,4944545.85,24187,3713,157,3634,142
202603,4314779.0,PONTÃO,43.0,RIO GRANDE DO SUL,SU,SUL,6439618.62,29108,3368386.07,2568,6601530.43,13379,2541900.32,5941,2058,194,1754,191
202508,3536901.0,PEDRANÓPOLIS,35.0,SÃO PAULO,SE,SUDESTE,9312803.37,39785,4554150.1,2278,9120957.78,20594,3789888.83,5562,1433,71,1417,73
202509,3537602.0,PERUÍBE,35.0,SÃO PAULO,SE,SUDESTE,316801653.01,1967507,149094349.78,165196,329267366.55,1172345,134918190.54,408981,51313,4614,50944,4451
202511,3536000.0,PARAPUÃ,35.0,SÃO PAULO,SE,SUDESTE,41146885.38,222951,32237257.25,20994,39874761.39,110829,26965452.53,44530,6033,512,5866,482
202502,2603009.0,CABROBÓ,26.0,PERNAMBUCO,NE,NORDESTE,98672798.13,724379,17432722.26,21757,93303430.48,497928,27062602.26,109971,19022,518,18769,489
202512,4114401.0,MANGUEIRINHA,41.0,PARANÁ,SU,SUL,85993244.88,359833,92575080.49,26981,74439652.78,173321,95868757.0,79805,10677,846,10473,823
202506,2906501.0,CANDEIAS,29.0,BAHIA,NE,NORDESTE,368168778.62,2845320,267338373.06,102883,347169825.38,1883350,317855055.06,361420,59466,2146,59357,2031
202508,4108106.0,FLÓRIDA,41.0,PARANÁ,SU,SUL,15555965.23,59639,12378532.92,6010,16539428.07,29763,12595026.89,16889,1772,196,1714,182
202512,1718907.0,SANTA ROSA DO TOCANTINS,17.0,TOCANTINS,NO,NORTE,28379803.67,145410,8091619.56,6496,28802774.87,73471,9136953.21,26822,2963,147,2900,136
202505,1508100.0,TUCURUÍ,15.0,PARÁ,NO,NORTE,417981283.72,3149544,147320627.13,111272,411824507.09,1959466,125181121.12,438767,71873,2230,71676,2130
202507,1505106.0,ÓBIDOS,15.0,PARÁ,NO,NORTE,124380884.5,1341326,26845346.16,29296,113187052.66,840650,25494663.2,145854,28250,660,27504,659
202508,2403251.0,PARNAMIRIM,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,1345895440.66,7848550,678593710.49,486401,1308949773.62,5266908,685541297.86,1767423,184725,12332,180275,11566
202602,2916906.0,ITIRUÇU,29.0,BAHIA,NE,NORDESTE,25234589.22,193752,11405160.48,7430,25036022.6,112817,8190025.24,25499,6230,258,6166,231
202512,4301701.0,BARÃO DE COTEGIPE,43.0,RIO GRANDE DO SUL,SU,SUL,26530528.14,87651,28445463.83,10246,25412550.7,42764,30121094.22,23090,3487,565,3279,531
202509,3543105.0,RIBEIRÃO CORRENTE,35.0,SÃO PAULO,SE,SUDESTE,34832418.89,100361,9265814.25,6068,36374405.81,50149,10719416.69,15762,2894,165,2798,154
202602,2504504.0,CONDADO,25.0,PARAÍBA,NE,NORDESTE,18926588.53,118138,3157590.13,5227,17421933.14,81348,2663411.63,13254,3543,106,3513,105
202507,2510006.0,NAZAREZINHO,25.0,PARAÍBA,NE,NORDESTE,19731044.25,114050,3233317.11,2383,18448675.44,83341,2544278.51,6356,3523,77,3463,63
202507,2503555.0,CACIMBAS,25.0,PARAÍBA,NE,NORDESTE,16877427.35,132965,3012831.14,2295,15590048.21,77988,1794323.39,8558,3766,84,3685,62
202508,3149309.0,PEDRO LEOPOLDO,31.0,MINAS GERAIS,SE,SUDESTE,284526924.23,1598102,319066409.65,131481,285318637.38,882547,282966159.14,314435,42099,3684,41820,3501
202511,3504107.0,ATIBAIA,35.0,SÃO PAULO,SE,SUDESTE,1037684626.69,3914255,989412572.64,467135,1125138509.31,2293455,968652691.25,1069431,120569,14776,118642,13934
202501,4206306.0,GUABIRUBA,42.0,SANTA CATARINA,SU,SUL,70757371.66,289326,160124224.71,37498,73011776.81,146889,175545467.58,114673,13481,1862,12847,1793
202506,4316303.0,ROQUE GONZALES,43.0,RIO GRANDE DO SUL,SU,SUL,17333022.01,71154,6463850.96,5506,17519157.5,34926,6917133.04,15046,3177,305,3014,290
202506,3202108.0,ECOPORANGA,32.0,ESPÍRITO SANTO,SE,SUDESTE,87476158.98,457909,17725115.08,20088,88030573.59,256462,17161341.59,68831,12040,726,12072,694
202506,1701309.0,ARAGOMINAS,17.0,TOCANTINS,NO,NORTE,15345098.54,99894,2795824.24,3113,15377134.17,62258,2134788.58,7677,2641,85,2572,79
202601,4212254.0,PASSO DE TORRES,42.0,SANTA CATARINA,SU,SUL,46139940.5,223437,33900218.35,30931,48607146.7,133471,35734383.63,126502,6694,952,6486,927
202506,3304755.0,SÃO FRANCISCO DE ITABAPOANA,33.0,RIO DE JANEIRO,SE,SUDESTE,150943301.74,916911,44710296.59,49480,148448746.9,589435,43858303.67,162964,25879,1409,25609,1331
202507,1302702.0,MANICORÉ,13.0,AMAZONAS,NO,NORTE,111857562.58,745368,61568017.0,32383,107218541.84,452254,56872363.71,98730,19595,750,19144,740
202602,1717206.0,PIRAQUÊ,17.0,TOCANTINS,NO,NORTE,7402261.58,56610,4277156.13,1807,7054799.45,29328,10174041.42,4147,1489,49,1472,45
202510,3201407.0,CASTELO,32.0,ESPÍRITO SANTO,SE,SUDESTE,181362492.03,714687,172910306.35,70766,184711777.4,399444,189493024.21,186318,21727,2220,21240,2110
202512,3120003.0,CÓRREGO NOVO,31.0,MINAS GERAIS,SE,SUDESTE,11366941.28,62448,1886349.07,2193,10184387.95,33145,1413429.61,6228,1759,91,1690,87
202601,2210003.0,SÃO JOÃO DO PIAUÍ,22.0,PIAUÍ,NE,NORDESTE,67506368.03,522442,26678085.86,46131,59434466.13,282623,30873420.51,157858,13547,742,13518,696
202505,3126307.0,FORTALEZA DE MINAS,31.0,MINAS GERAIS,SE,SUDESTE,8744443.55,48842,2648777.6,2341,8472567.42,27170,2507780.72,6846,1848,97,1802,98
202501,5214408.0,NAZÁRIO,52.0,GOIÁS,CO,CENTRO-OESTE,32287564.45,146224,13010627.65,12493,32686272.79,91820,13506998.9,34865,4380,342,4396,307
202507,4216255.0,SÃO JOÃO DO OESTE,42.0,SANTA CATARINA,SU,SUL,20856191.38,42899,122286224.39,19840,24723650.39,18235,86135376.42,17690,3039,422,2706,407
202502,4113304.0,LARANJEIRAS DO SUL,41.0,PARANÁ,SU,SUL,109520603.79,541549,137654259.35,49534,104920500.26,269703,147072183.5,144184,19226,1839,18568,1786
202603,2930501.0,SERRINHA,29.0,BAHIA,NE,NORDESTE,178667417.34,1264653,79648596.38,77771,172198242.09,775213,70260400.47,232130,52468,2919,51571,2773
202512,4201505.0,ARMAZÉM,42.0,SANTA CATARINA,SU,SUL,33675144.84,127562,38303043.15,15724,34800971.73,66482,41607766.77,47465,4773,639,4555,626
202602,2905503.0,CALDEIRÃO GRANDE,29.0,BAHIA,NE,NORDESTE,26010150.8,249337,3618309.09,4714,24574294.59,135637,4067251.45,24218,6556,189,6423,188
202501,3140555.0,MATA VERDE,31.0,MINAS GERAIS,SE,SUDESTE,28225917.76,143149,4785982.96,5464,25833248.02,90063,4413960.16,18137,5132,190,5040,178
202512,4105409.0,CHOPINZINHO,41.0,PARANÁ,SU,SUL,87636642.71,408469,126593074.66,41346,85053809.23,194658,109129154.05,111230,12165,1393,11956,1330
202503,2912806.0,IBIRAPUÃ,29.0,BAHIA,NE,NORDESTE,25291796.0,166561,80850322.6,7972,24004842.91,95256,85277792.73,23091,4948,226,4834,218
202603,3202454.0,IBATIBA,32.0,ESPÍRITO SANTO,SE,SUDESTE,47281901.06,249527,59622871.85,20712,45024579.1,130793,63519400.17,91883,13542,1227,12733,1149
202503,2922607.0,NILO PEÇANHA,29.0,BAHIA,NE,NORDESTE,30838626.51,235749,6184335.83,5502,31273931.79,139392,4339649.09,12618,6358,156,6345,148
202602,1101492.0,SÃO FRANCISCO DO GUAPORÉ,11.0,RONDÔNIA,NO,NORTE,90084440.27,352748,23897515.51,22919,100001599.19,168779,21172172.61,83355,11420,655,10913,651
202510,3511706.0,CHARQUEADA,35.0,SÃO PAULO,SE,SUDESTE,53772721.28,318186,31480303.67,20943,54319746.57,171877,43033458.97,50085,10230,660,9912,631
202601,1501402.0,BELÉM,15.0,PARÁ,NO,NORTE,8095923660.49,59229478,4851890318.24,2838225,7661587500.81,37643991,5176409381.65,11857902,1086598,56509,1066454,52926
202506,2104503.0,GOVERNADOR ARCHER,21.0,MARANHÃO,NE,NORDESTE,30111629.97,225623,3441657.96,3487,28058975.01,149314,4830504.62,14872,5338,86,4988,85
202512,2603207.0,CAETÉS,26.0,PERNAMBUCO,NE,NORDESTE,72426077.45,387874,18558906.57,12259,67830959.23,279873,15766321.4,44760,11911,230,11531,221
202510,2928000.0,SANTALUZ,29.0,BAHIA,NE,NORDESTE,125425090.79,934149,51153578.38,52390,120007124.69,533285,47238801.24,169323,22095,1107,21963,1033
202603,3508900.0,CAIABU,35.0,SÃO PAULO,SE,SUDESTE,8327897.71,42196,2113956.92,1831,7858703.66,20575,2334789.93,4686,2204,99,2022,89
202512,3553302.0,TAMBAÚ,35.0,SÃO PAULO,SE,SUDESTE,95689647.57,490681,66679162.22,44808,92526736.93,263225,76873999.1,107248,13534,1105,13365,1072
202508,4309555.0,HARMONIA,43.0,RIO GRANDE DO SUL,SU,SUL,14841430.75,64969,11516318.08,5013,15752082.79,30395,18306816.12,18835,3112,305,2900,289
202510,3513405.0,CRUZEIRO,35.0,SÃO PAULO,SE,SUDESTE,271632179.49,1825322,273488775.27,133108,263699666.99,1045439,230467577.12,324823,51847,3655,50684,3513
202503,2401602.0,BENTO FERNANDES,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,12384360.55,115824,2634773.3,1093,11225964.2,69967,813958.98,5107,3047,39,2961,37
202503,3157302.0,SANTA BÁRBARA DO TUGÚRIO,31.0,MINAS GERAIS,SE,SUDESTE,9594531.03,46641,2467734.42,1850,9094404.42,29444,3555676.38,10041,2068,110,2008,107
202508,3132107.0,ITACARAMBI,31.0,MINAS GERAIS,SE,SUDESTE,44337112.54,363479,14841980.79,15550,41980820.57,198604,11863035.77,47899,9936,400,9786,379
202506,1719004.0,SANTA TEREZA DO TOCANTINS,17.0,TOCANTINS,NO,NORTE,9979901.72,57436,9963354.55,3184,9246396.43,33839,8360015.93,8973,1520,78,1509,72
202504,3118205.0,CONQUISTA,31.0,MINAS GERAIS,SE,SUDESTE,25412140.86,120806,8960663.44,5024,23694391.43,66564,7951780.85,16098,3896,194,3784,189
202509,4208203.0,ITAJAÍ,42.0,SANTA CATARINA,SU,SUL,1642019256.94,6483681,9710899080.38,1137303,1721552797.59,3557566,8477290715.8,2106142,190597,32352,186691,30771
202501,2107001.0,MONTES ALTOS,21.0,MARANHÃO,NE,NORDESTE,25762929.61,173166,2040068.45,2520,24237996.69,113297,2274716.13,15679,4896,85,4722,77
202502,3556503.0,VÁRZEA PAULISTA,35.0,SÃO PAULO,SE,SUDESTE,412763214.56,2430962,426087148.98,170392,420299392.98,1454404,399229121.03,370596,82556,5620,81254,5313
202506,2509156.0,MARIZÓPOLIS,25.0,PARAÍBA,NE,NORDESTE,19427126.94,134355,6360070.21,3039,18057870.09,86321,6746580.36,21980,3465,120,3421,117
202510,4311239.0,LAGOA BONITA DO SUL,43.0,RIO GRANDE DO SUL,SU,SUL,4570149.73,21850,1423671.91,1097,3299045.05,9736,1132252.57,2333,924,53,828,46
202511,4307609.0,ESTÂNCIA VELHA,43.0,RIO GRANDE DO SUL,SU,SUL,246840208.7,1180613,302590654.05,135055,258118313.59,609622,250359292.24,269255,33883,4140,33277,3964
202504,3501202.0,ÁLVARES FLORENCE,35.0,SÃO PAULO,SE,SUDESTE,11569008.78,46865,4108212.52,2103,12598161.75,25616,2619101.93,4446,1809,140,1745,113
202508,5107248.0,SANTA CARMEM,51.0,MATO GROSSO,CO,CENTRO-OESTE,37389849.49,98652,27573878.3,10171,45934655.54,50618,17562787.78,25155,3202,362,3047,328
202506,2924900.0,PLANALTINO,29.0,BAHIA,NE,NORDESTE,17570016.98,108598,1958927.36,2672,17717595.89,66244,1548798.61,10158,3651,92,3627,96
202504,2300903.0,APUIARÉS,23.0,CEARÁ,NE,NORDESTE,26504395.26,233280,4435650.72,10657,26858370.24,147788,4681851.3,36773,7218,240,6836,226
202502,4214409.0,RIO DAS ANTAS,42.0,SANTA CATARINA,SU,SUL,11918353.16,71190,11875780.16,4851,13882597.99,34335,9932990.47,11573,2888,222,2805,212
202509,5201405.0,APARECIDA DE GOIÂNIA,52.0,GOIÁS,CO,CENTRO-OESTE,3028935855.12,17465757,3727290509.61,1550582,3202868690.71,10752705,3357509497.18,3934799,392083,35424,394393,33449
202505,2404853.0,ITAJÁ,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,23764650.17,185317,11000852.93,8276,22338913.97,119192,12700951.94,39303,4712,188,4543,173
